,,,,,,,,,,,,,
Model,"Annual
MPG",,,,,,Model,M,PG,Annual,,,
"AV, 1.5","L, 4cyl",36,33/42,"$1,300",7,T SS,,S,tin,ger A,,WD,,,,,
"AV-S7,","1.5L, 4cyl",34,31/38,"$1,400",7,T SS,,,A-S8,", 2.5L,",4,cyl,24,21/29,"$2,550",5,P T SS
"M-6, 1.","5L, 4cyl",31,27/37,"$1,950",7,P T S,S,,A-S8,", 3.3L,",6,cyl,20,17/24,"$3,050",4,P T SS
"AV, 2.0","L, 4cyl",35,31/40,"$1,350",7,SS,,,,,,,,,,,
"AV-S7,","2.0L, 4cyl",33,30/37,"$1,450",7,SS,,S,tin,ger R,,WD,,,,,
,,,,,,,,,,,,,,,,,
nsigh,t,,,,,,,,A-S8,", 2.5L,",4,cyl,25,22/32,"$2,450",5,P T SS
,,,,,,,,,A-S8,", 3.3L,",6,cyl,20,18/25,"$3,050",4,P T SS
"AV, 1.5","L, 4cyl",52,55/49,$900,9,HEV,SS,,,,,,,,,,
,,,,,,,,L,EX,US,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,E,S 2,50 A,W,D,,,,,
,,,,,,,,,A-S8,", 2.5L,",4,cyl,28,25/34,"$1,700",6,
,Model,M,PG,Annual,,,,Model,M,PG,Annual,,
Con,guration,,,Fuel,GHG,,,Conguration,,,Fuel,GHG,
"(trans,","eng size, cyl)",Comb,City/Hwy,Cost,Rating,,Notes,"(trans, eng size, cyl)",Comb,City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,
ES 300,h,,,,,,,Cooper S Clubman,All4,,,,
"AV-S6,","2.5L, 4cyl",44,43/44,"$1,100",8,HEV,SS,"A-S8, 2.0L, 4cyl",26,23/32,"$2,350",5,P T SS
,,,,,,,,,,,,,
ES 350,,,,,,,,Cooper S Country,man,,,,
"A-S8, 3.","5L, 6cyl",26,22/32,"$1,850",5,,,"AM-S7, 2.0L, 4cyl",28,24/33,"$2,200",6,P T
,,,,,,,,,,,,,
ES 350,F Sport,,,,,,,Cooper S Country,man,All4,,,
"A-S8, 3.","5L, 6cyl",25,22/31,"$1,900",5,,,"A-S8, 2.0L, 4cyl",26,23/31,"$2,350",5,P T SS
,,,,,,,,,,,,,
LS 500,,,,,,,,Cooper SE Countr,yman,All4,,,
"A-S10, 3",".4L, 6cyl",22,18/29,"$2,800",5,PR T,,"A-S6, 1.5L, 3cyl",,See pag,e 42.,,P T PHE
,,,,,,,,,,,,,
LS 500,AWD,,,,,,,JCW Countryman,All4,,,,
"A-S10, 3",".4L, 6cyl",21,17/27,"$2,900",4,PR T,,"A-S8, 2.0L, 4cyl",26,23/30,"$2,350",5,P T SS
,,,,,,,,,,,,,
LS 500,h AWD,,,,,,,John Cooper Work,s Clu,bman All,4,,
"AV-S10,","3.5L, 6cyl",25,22/29,"$2,450",5,PR H,EV SS,"A-S8, 2.0L, 4cyl",26,23/31,"$2,350",5,P T SS
,,,,,,,,,,,,,
UX 200,,,,,,,,,,,,,
,,,,,,,,NISSAN,,,,,
"AV-S10,","2.0L, 4cyl",32,29/37,"$1,500",7,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,Altima,,,,,
MASE,RATI,,,,,,,"AV, 2.5L, 4cyl",32,28/39,"$1,500",7,
,,,,,,,,,,,,,
Ghibli,GT,,,,,,,Altima AWD,,,,,
"A-8, 3.0","L, 6cyl",20,18/25,"$3,050",4,PR T,SS,"AV, 2.5L, 4cyl",30,26/36,"$1,600",6,
,,,,,,,,,,,,,
Ghibli,Modena A,WD,,,,,,Altima AWD SR/Pl,atinu,m,,,
"A-8, 3.0","L, 6cyl",19,16/24,"$3,200",4,PR T,SS,"AV, 2.5L, 4cyl",29,25/35,"$1,650",6,
,,,,,,,,,,,,,
Ghibli,Modena R,WD,,,,,,Altima SR,,,,,
"A-8, 3.0","L, 6cyl",20,18/25,"$3,050",4,PR T,SS,"AV-S8, 2.0L, 4cyl",29,25/34,"$1,650",6,T
Ghibli,Trofeo,,,,,,,"AV, 2.5L, 4cyl",31,27/37,"$1,550",7,
,,,,,,,,,,,,,
"A-8, 3.8","L, 8cyl",16,13/20,"$3,800",3,PR T,Tax SS,Altima SV/SL,,,,,
,,,,,,,,"AV, 2.5L, 4cyl",31,27/37,"$1,550",7,
,,,,,,,,,,,,,
MAZD,A,,,,,,,Kicks,,,,,
,,,,,,,,,,,,,
3 5-Do,or 2WD,,,,,,,"AV, 1.6L, 4cyl",33,31/36,"$1,450",7,
"A-S6, 2.","5L, 4cyl",29,26/34,"$1,650",6,,,Leaf (40 kW-hr bat,tery,pack),,,
"M-6, 2.5","L, 4cyl",27,24/33,"$1,750",6,,,A-1,111,123/99,$700,10,EV
3 5-Do,or 4WD,,,,,,,Leaf (62 kW-hr bat,tery,pack),,,
"A-S6, 2.","5L, 4cyl",27,25/31,"$1,750",6,,,A-1,108,118/97,$700,10,EV
"A-S6, 2.","5L, 4cyl",26,23/31,"$1,850",5,T,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,Leaf SV/SL (62 kW,-hr b,attery pa,ck),,
MX-30,,,,,,,,A-1,104,114/94,$750,10,EV
A-1,,92,98/85,$850,10,EV,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,Maxima,,,,,
MERC,EDES-BEN,Z,,,,,,"AV-S7, 3.5L, 6cyl",24,20/30,"$2,550",5,P
,,,,,,,,,,,,,
,,,,,,,,Sentra,,,,,
AMG E,53 4matic,Plus,,,,,,,,,,,
,,,,,,,,"AV, 2.0L, 4cyl",33,29/39,"$1,450",7,
"A-9, 3.0","L, 6cyl",24,21/29,"$2,550",5,PR M,HEV SS,,,,,,
,,,,,,,,Sentra SR,,,,,
E350,,,,,,,,,,,,,
,,,,,,,,"AV, 2.0L, 4cyl",32,28/37,"$1,500",7,
"A-9, 2.0","L, 4cyl",26,23/31,"$2,350",5,PR T,SS,,,,,,
,,,,,,,,,,,,,
E350 4,matic,,,,,,,POLESTAR,,,,,
"A-9, 2.0","L, 4cyl",24,21/29,"$2,550",5,PR T,SS,,,,,,
,,,,,,,,,,,,,
,,,,,,,,2 Dual Motor,,,,,
E450 4,matic,,,,,,,A-1,89,94/84,$850,10,EV
"A-9, 3.0","L, 6cyl",25,23/30,"$2,450",5,PR T,MHEV SS,,,,,,
,,,,,,,,,,,,,
,,,,,,,,2 Single Motor,,,,,
MINI,,,,,,,,A-1,107,113/100,$700,10,EV
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Coope,r Country,man,,,,,,PORSCHE,,,,,
"AM-S7,","1.5L, 3cyl",29,26/33,"$2,100",6,P T S,S,,,,,,
,,,,,,,,,,,,,
,,,,,,,,Taycan 4 Cross Tu,rismo,,,,
Coope,r Country,man Al,l4,,,,,A-2,76,76/77,"$1,000",10,EV
"A-S8, 1.","5L, 3cyl",26,23/30,"$2,350",5,P T S,S,,,,,,
,,,,,,,,,,,,,
,,,,,,,,Taycan 4S Cross T,urism,o,,,
Coope,r S Clubma,n,,,,,,A-2,75,75/75,"$1,000",10,EV
"AM-S7,","2.0L, 4cyl",29,25/35,"$2,100",6,P T,,,,,,,
,,,,,,,,,,,,,
"M-6, 2.0","L, 4cyl",26,23/33,"$2,350",5,P T,,Taycan Turbo Cro,ss Tur,ismo,,,
,,,,,,,,A-2,72,72/72,"$1,050",10,EV
,,,,,,,,,,,,,
,,,,,,,,FU,EL E,CONO,MY G,UIDE,2022
Mod,el,MPG,Annual,,,,Model,,MPG,Annual,,
Congur,ation,,Fuel,GHG,,,Conguration,,,Fuel,GHG,
"(trans, eng","size, cy",l) Comb City/Hwy,Cost,Rating,,Notes,"(trans, eng size, cyl)",Comb,City/Hwy,Cost,Rating,
,,,,,,,,,,,,
Taycan Tu,rbo,S Cross Turismo,,,,,Prius Prime,,,,,
A-2,,73 74/73,"$1,050",10,EV,,"AV, 1.8L, 4cyl",,See pag,e 42.,,PHEV
,,,,,,,,,,,,
SUBARU,,,,,,,VOLKSWAGEN,,,,,
,,,,,,,,,,,,
Impreza 4,-Doo,r,,,,,Golf-R,,,,,
"AV-S7, 2.0L,",4cyl,32 28/36,"$1,500",7,,,"AM-7, 2.0L, 4cyl",26,23/30,"$2,350",5,P T SS
"M-5, 2.0L, 4c",yl,26 23/31,"$1,850",5,,,"M-6, 2.0L, 4cyl",23,20/28,"$2,650",5,P T
,,,,,,,,,,,,
Impreza S,port,4-Door,,,,,GTI,,,,,
"AV-S7, 2.0L,",4cyl,30 27/36,"$1,600",6,,,"AM-7, 2.0L, 4cyl",28,25/34,"$1,700",6,T SS
WRX,,,,,,,"M-6, 2.0L, 4cyl",28,24/34,"$1,700",6,T
,,,,,,,,,,,,
"AV-S8, 2.4L,",4cyl,21 19/25,"$2,900",4,P T,,Passat,,,,,
"M-6, 2.4L, 4c",yl,22 19/26,"$2,800",5,P T,,"A-S6, 2.0L, 4cyl",28,24/36,"$1,700",6,T SS
,,,,,,,,,,,,
TESLA,,,,,,,VOLVO,,,,,
,,,,,,,,,,,,
Model 3 L,ong,Range AWD,,,,,S90 B6 AWD,,,,,
A-1,,131 134/126,$600,10,EV,,"A-S8, 2.0L, 4cyl",26,23/31,"$2,350",5,PR T
,,,,,,,,,,,,
Model 3 P,erfo,rmance AWD,,,,,S90 T8 AWD Rech,arge,,,,
A-1,,113 118/107,$650,10,EV,,"A-S8, 2.0L, 4cyl",,See pag,e 42.,,PR T
,,,,,,,,,,,,
Model 3 R,WD,,,,,,S90 T8 AWD Rech,arge,ext. Rang,e,,
A-1,,132 138/126,$550,10,EV,,"A-S8, 2.0L, 4cyl",,See pag,e 42.,,PR T
,,,,,,,,,,,,
,,,,,,,,,,,,
TOYOTA,,,,,,,,,LARGE C,ARS,,
,,,,,,,,,,,,
Avalon,,,,,,,AUDI,,,,,
"A-S8, 3.5L, 6",cyl,25 22/31,"$1,900",5,,,,,,,,
,,,,,,,A8 L quattro,,,,,
Avalon Hy,brid,,,,,,,,,,,
,,,,,,,"A-S8, 3.0L, 6cyl",22,19/28,"$2,800",5,P T M
"AV-S6, 2.5L,",4cyl,43 43/43,"$1,100",8,HEV,SS,,,,,,
,,,,,,,S8,,,,,
Avalon Hy,brid,XLE,,,,,,,,,,
,,,,,,,,,,,,P T Ta
"AV-S6, 2.5L,",4cyl,44 43/44,"$1,100",8,HEV,SS,,,,,,
,,,,,,,"A-S8, 4.0L, 8cyl",17,14/23,"$3,600",3,SS
Avalon XL,E,,,,,,,,,,,
"A-S8, 3.5L, 6",cyl,26 22/32,"$1,850",5,,,BMW,,,,,
Camry,,,,,,,740i Sedan,,,,,
"A-S8, 3.5L, 6",cyl,26 22/33,"$1,850",5,,,"A-S8, 3.0L, 6cyl",25,22/29,"$2,450",5,P T SS
Camry AW,D LE,/SE,,,,,740i xDrive Sedan,,,,,
"A-S8, 2.5L, 4",cyl,29 25/34,"$1,650",6,,,"A-S8, 3.0L, 6cyl",23,20/27,"$2,650",5,P T SS
Camry AW,D X,LE/XSE,,,,,745e xDrive,,,,,
"A-S8, 2.5L, 4",cyl,28 25/34,"$1,700",6,,,"A-S8, 3.0L, 6cyl",,See pag,e 42.,,P T P
Camry Hy,brid,LE,,,,,750i xDrive Sedan,,,,,
"AV-S6, 2.5L,",4cyl,52 51/53,$900,9,HEV,SS,"A-S8, 4.4L, 8cyl",19,17/24,"$3,200",4,P T SS
Camry Hy,brid,SE/XLE/XSE,,,,,Alpina B7 xDrive,,,,,
"AV-S6, 2.5L,",4cyl,46 44/47,"$1,050",9,HEV,SS,"A-S8, 4.4L, 8cyl",19,17/24,"$3,200",4,P T SS
Camry LE/,SE,,,,,,M760i xDrive Sed,an,,,,
"A-S8, 2.5L, 4",cyl,32 28/39,"$1,500",7,,,"A-S8, 6.6L, 12cyl",16,13/20,"$3,800",3,P T Ta
Camry TR,D,,,,,,X1 sDrive28i,,,,,
"A-S8, 3.5L, 6",cyl,25 22/31,"$1,900",5,,,"A-S8, 2.0L, 4cyl",27,24/33,"$2,250",6,P T SS
Camry XL,E/XS,E,,,,,X1 xDrive28i,,,,,
"A-S8, 2.5L, 4",cyl,31 27/38,"$1,550",7,,,"A-S8, 2.0L, 4cyl",26,23/31,"$2,350",5,P T SS
Camry XS,E,,,,,,,,,,,
"A-S8, 3.5L, 6",cyl,26 22/32,"$1,850",5,,,CHRYSLER,,,,,
,,,,,,,,,,,,
Prius,,,,,,,300,,,,,
"AV, 1.8L, 4cy",l,52 54/50,$900,9,HEV,SS,"A-8, 3.6L, 6cyl",23,19/30,"$2,050",5,
Prius AW,D,,,,,,"A-8, 5.7L, 8cyl",19,16/25,"$2,950",4,Mid C
,,,,,,,,,,,,
"AV, 1.8L, 4cy",l,49 51/47,$950,9,PT4,HEV SS,300 AWD,,,,,
Prius Eco,,,,,,,"A-8, 3.6L, 6cyl",21,18/27,"$2,250",4,
,,,,,,,,,,,,
"AV, 1.8L, 4c",yl,56 58/53,$850,9,HEV,SS,,,,,,
,,,,,,,,,,,,,,,,,
,,Mo,del,M,PG,Annual,,,,M,odel,,M,PG,Annual,,
,Co,ng,uration,,,Fuel,GHG,,,Con,guratio,n,,,Fuel,GHG,
(tr,an,"s, en","g size, cyl)",Comb,City/Hwy,Cost,Rating,,Notes,"(trans, e",ng size,", cyl)",Comb,City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,,,,,
,,,,,,,,,S,onata,,,,,,,
DO,D,GE,,,,,,,,,,,,,,,
,,,,,,,,,,"A-S8, 1.6L",", 4cyl",,31,27/37,"$1,550",7,T
,,,,,,,,,,,,,,,,,
Cha,rg,er,,,,,,,,"A-S8, 2.5L",", 4cyl",,32,28/38,"$1,500",7,SS
"A-8,",3.,"6L,",6cyl,23,19/30,"$2,050",5,,,"A-S8, 2.5L",", 4cyl",,31,27/37,"$1,550",7,
"A-8,",5.,"7L,",8cyl,19,16/25,"$2,950",4,Mid,CD,"AM-S8, 2.","5L, 4c",yl,27,23/33,"$1,750",6,T
"A-8,",6.,"4L,",8cyl,18,15/24,"$3,400",3,P CD,S,onata,Hybr,id,,,,,
Cha,rg,er,AWD,,,,,,,"AM-S6, 2.","0L, 4c",yl,47,45/51,"$1,000",9,HEV SS
"A-8,",3.,"6L,",6cyl,21,18/27,"$2,250",4,,S,onata,Hybr,id Blu,e,,,,
Cha,rg,er,SRT Wide,body,,,,,,"AM-S6, 2.","0L, 4c",yl,52,50/54,$900,9,HEV SS
"A-8,",6.,"2L,",8cyl,15,12/21,"$4,100",2,P S T,ax,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,K,IA,,,,,,,
,,,,,,,,,,,,,,,,,
Cha,rg,er,Widebod,y,,,,,,,,,,,,,
"A-8,",6.,"4L,",8cyl,18,15/24,"$3,400",3,P CD,K,5,,,,,,,
,,,,,,,,,,"A-S8, 1.6L",", 4cyl",,32,29/38,"$1,500",7,T SS
GEN,E,SI,S,,,,,,,"A-S8, 1.6L",", 4cyl",,31,27/37,"$1,550",7,T
,,,,,,,,,,"AM-S8, 2.","5L, 4c",yl,27,24/32,"$1,750",6,T
,,,,,,,,,,,,,,,,,
G80,A,W,D,,,,,,,,,,,,,,
A-S8,", 2",".5L,",4cyl,25,22/30,"$2,450",5,P T S,"K
S",5 AWD,,,,,,,
A-S8,", 3",".5L,",6cyl,20,17/26,"$3,050",4,P T S,S,"A-S8, 1.6L",", 4cyl",,28,25/33,"$1,700",6,T
,,,,,,,,,,,,,,,,,
G80,R,W,D,,,,,,L,UCID,,,,,,,
A-S8,", 2",".5L,",4cyl,26,23/32,"$2,350",5,P T S,S,,,,,,,,
,,,,,,,,,,,,,,,,,
G90,A,W,D,,,,,,A,ir Drea,m P,AWD,w/19,inch whe,els,,
,,,,,,,,,,A-1,,,116,117/114,$650,10,EV
A-S8,", 3",".3L,",6cyl,20,17/24,"$3,050",4,P T,,,,,,,,,
A-S8,", 5",".0L,",8cyl,18,16/23,"$3,400",3,P,A,ir Drea,m P,AWD,w/21,inch whe,els,,
G90,R,W,D,,,,,,,A-1,,,111,110/111,$700,10,EV
,,,,,,,,,,,,,,,,,
A-S8,", 3",".3L,",6cyl,19,17/24,"$3,200",4,P T,A,ir Drea,m R,AWD,w/19,inch whe,els,,
A-S8,", 5",".0L,",8cyl,19,16/24,"$3,200",4,P,,A-1,,,125,126/125,$600,10,EV
,,,,,,,,,,,,,,,,,
,,,,,,,,,A,ir Drea,m R,AWD,w/21,inch whe,els,,
HO,N,DA,,,,,,,,,,,,,,,
,,,,,,,,,,A-1,,,116,115/117,$650,10,EV
,,,,,,,,,,,,,,,,,
Acc,or,d,,,,,,,A,ir G To,urin,g AW,D w/1,9 inch wh,eels,,
"AV,",1.5,"L, 4",cyl,33,30/38,"$1,450",7,T SS,,A-1,,,131,130/132,$600,10,EV
Acc,or,d H,ybrid,,,,,,A,ir G To,urin,g AW,D w/2,1 inch wh,eels,,
"AV,",2.0,"L, 4",cyl,47,48/47,"$1,000",9,HEV,SS,A-1,,,121,121/122,$650,10,EV
Acc,or,d H,ybrid Sp,ort/To,uring,,,,,,,,,,,,
"AV,",2.0,"L, 4",cyl,43,44/41,"$1,100",8,HEV,SS,MASER,ATI,,,,,,
,,,,,,,,,,,,,,,,,
Acc,or,d S,port/Tou,ring,,,,,Q,uattro,port,e GT,,,,,
AV-S,"7,",1.5,"L, 4cyl",32,29/35,"$1,500",7,T SS,,"A-8, 3.0L,",6cyl,,19,16/25,"$3,200",4,PR T SS
,,,,,,,,,,,,,,,,,
A-S1,"0,",2.0,"L, 4cyl",26,22/32,"$1,850",5,T,,,,,,,,,
,,,,,,,,,Q,uattro,port,e Mod,ena,AWD,,,
Civi,c,5Dr,,,,,,,,"A-8, 3.0L,",6cyl,,19,16/24,"$3,200",4,PR T SS
,,,,,,,,,,,,,,,,,
"AV,",1.5,"L, 4",cyl,35,31/39,"$1,350",7,T SS,Q,uattro,port,e Mod,ena,RWD,,,
AV-S,"7,",1.5,"L, 4cyl",33,30/37,"$1,450",7,T SS,,,,,,,,,
,,,,,,,,,,"A-8, 3.0L,",6cyl,,19,16/25,"$3,200",4,PR T SS
"M-6,",1,".5L,",4cyl,31,28/37,"$1,550",7,T SS,,,,,,,,,
"AV,",2.0,"L, 4",cyl,33,30/38,"$1,450",7,SS,Q,uattro,port,e Trof,eo,,,,
AV-S,"7,",2.0,"L, 4cyl",32,29/37,"$1,500",7,SS,,"A-8, 3.8L,",8cyl,,16,13/20,"$3,800",3,PR T Tax
"M-6,",2,".0L,",4cyl,29,26/36,"$1,650",6,SS,,,,,,,,,
,,,,,,,,,,MERCE,DES,-BEN,Z,,,,
HYU,,ND,AI,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,A,MG EQ,S 4m,atic P,lus,,,,
Ioni,q,,,,,,,,,A-1,,,77,76/78,"$1,000",10,EV SS
AM-,S6,", 1.6","L, 4cyl",55,54/57,$850,9,HEV,SS E,QS 450,Plu,s,,,,,
,,,,,,,,,,,,,,,,,
Ioni,q,5 A,WD (Lon,g Ran,ge),,,,,A-1,,,97,97/97,$800,10,EV SS
A-1,,,,98,110/87,$750,10,EV,E,QS 580,4m,atic,,,,,
,,,,,,,,,,,,,,,,,
Ioni,q,5 R,WD (Long,Ran,ge),,,,,A-1,,,95,92/99,$800,10,EV SS
A-1,,,,114,132/98,$700,10,EV,,Maybac,h S6,80 4m,atic,,,,
,,,,,,,,,,,,,,,,,
Ioni,q,5 R,WD (Stan,dard,Range),,,,,"A-9, 6.0L,",12cyl,,15,12/21,"$4,100",2,PR T Tax
A-1,,,,110,127/94,$700,10,EV,S,500 4m,atic,,,,,,
,,,,,,,,,,,,,,,,,
Ioni,q,Blu,e,,,,,,,"A-9, 3.0L,",6cyl,,24,21/30,"$2,550",5,PR MHE
AM-,S6,", 1.","6L, 4cyl",59,58/60,$800,10,HEV,SS S,580 4m,atic,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,"A-9, 4.0L,",8cyl,,19,16/25,"$3,200",4,PR T MH
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,FU,EL E,CONO,MY G,UIDE,2022
,,,,,,,,,,,,,,,,
,Mo,de,l,,MPG,Annual,,,,,Model,,MPG,Annual,,
,Cong,ur,ation,,,Fuel,GHG,,,,Conguration,,,Fuel,GHG,
(tr,"ans, en",g s,"ize, cyl)",Comb,City/Hwy,Cost,Rating,,,Notes,"(trans, eng size, cyl) C",omb,City/Hwy,Cost,Rating,
,,,,,,,,,,,,,,,,
S58,0 4m,at,ic Mayb,ach,,,,,,,Model S Plaid (21 in,ch,wheels),,,
"A-9,","4.0L, 8",cy,l,18,15/24,"$3,400",3,PR,T,MHEV SS,A-1 1,01,102/99,$750,10,EV
,,,,,,,,,,,,,,,,
POR,SCH,E,,,,,,,,,VOLKSWAGEN,,,,,
,,,,,,,,,,,,,,,,
Pan,amer,a,,,,,,,,,Arteon,,,,,
AM-,"S8, 2.9","L,",6cyl,20,18/24,"$3,050",4,PR,T,SS,"AM-7, 2.0L, 4cyl",28,24/34,"$2,200",6,P T SS
,,,,,,,,,,,,,,,,
Pan,amer,a,4,,,,,,,,Arteon 4motion,,,,,
AM-,"S8, 2.9","L,",6cyl,20,18/24,"$3,050",4,PR,T,SS,"AM-7, 2.0L, 4cyl",25,22/30,"$2,450",5,P T SS
,,,,,,,,,,,,,,,,
Pan,amer,a,4 E-Hyb,rid/,Exec/ST,,,,,,SMA,LL,STATIO,N WAG,ONS,
AM-,"S8, 2.9","L,",6cyl,,See pag,e 42.,,PR,T,PHEV SS,,,,,,
,,,,,,,,,,,,,,,,
Pan,amer,a,4 Execu,tive,,,,,,,AUDI,,,,,
AM-,"S8, 2.9","L,",6cyl,19,17/23,"$3,200",4,PR,T,SS,,,,,,
,,,,,,,,,,,A4 allroad quattro,,,,,
,,,,,,,,,,,,,,,,
Pan,amer,a,4 ST,,,,,,,,"AM-S7, 2.0L, 4cyl",26,24/30,"$2,350",5,P T M
AM-,"S8, 2.9","L,",6cyl,20,18/23,"$3,050",4,PR,T,SS,,,,,,
Pan,amer,a,4S,,,,,,,,CHEVROLET,,,,,
,,,,,,,,,,,,,,,,
AM-,"S8, 2.9","L,",6cyl,20,18/24,"$3,050",4,PR,T,SS,,,,,,
,,,,,,,,,,,Bolt EUV,,,,,
Pan,amer,a,4S E-Hy,brid,/Exec/ST,,,,,,AV 1,15,125/104,$650,10,EV
,,,,,,,,,,,,,,,,
AM-,"S8, 2.9","L,",6cyl,,See pag,e 42.,,PR,T,PHEV SS,,,,,,
,,,,,,,,,,,Bolt EV,,,,,
Pan,amer,a,4S Exec,utiv,e,,,,,,AV 1,20,131/109,$650,10,EV
AM-,"S8, 2.9","L,",6cyl,19,17/23,"$3,200",4,PR,T,SS,,,,,,
Pan,amer,a,4S ST,,,,,,,,HONDA,,,,,
AM-,"S8, 2.9","L,",6cyl,19,17/23,"$3,200",4,PR,T,SS,HR-V AWD,,,,,
,,,,,,,,,,,,,,,,
Pan,amer,a,GTS,,,,,,,,"AV, 1.8L, 4cyl",29,27/31,"$1,650",6,
AM-,"S8, 4.0","L,",8cyl,17,15/21,"$3,600",3,PR,T,CD SS,"AV-S7, 1.8L, 4cyl",28,26/31,"$1,700",6,
,,,,,,,,,,,,,,,,
Pan,amer,a,GTS ST,,,,,,,,HR-V FWD,,,,,
AM-,"S8, 4.0","L,",8cyl,17,15/20,"$3,600",3,PR,T,CD SS,"AV, 1.8L, 4cyl",30,28/34,"$1,600",6,
Pan,amer,a,Turbo,S E-H,ybrid/Exe,c/ST,,,,,"AV-S7, 1.8L, 4cyl",30,28/34,"$1,600",6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
AM-,"S8, 4.0","L,",8cyl,,See pag,e 42.,,PR,T,PHEV SS,,,,,,
,,,,,,,,,,,KIA,,,,,
Pan,amer,a,Turbo,S/Exe,c/ST,,,,,,,,,,,
AM-,"S8, 4.0","L,",8cyl,17,15/21,"$3,600",3,PR,T,CD SS,EV6 AWD (Long Ra,nge,),,,
,,,,,,,,,,,A-1 1,05,116/94,$700,10,EV
,,,,,,,,,,,,,,,,
ROL,LS-R,O,YCE,,,,,,,,EV6 RWD (Long Ra,nge,),,,
Gho,st,,,,,,,,,,A-1 1,17,134/101,$650,10,EV
,,,,,,,,,,,,,,,,
A-S8,", 6.7L,",12,cyl,14,12/19,"$4,350",2,P T,T,ax,EV6 RWD (Standard,Ra,nge),,,
Gho,st Bl,ac,k Badg,e,,,,,,,A-1 1,17,136/100,$650,10,EV
,,,,,,,,,,,,,,,,
A-S8,", 6.7L,",12,cyl,14,12/19,"$4,350",2,P T,T,ax,Niro,,,,,
Gho,st Ex,te,nded,,,,,,,,"AM-S6, 1.6L, 4cyl",49,51/46,$950,9,HEV S
,,,,,,,,,,,,,,,,
A-S8,", 6.7L,",12,cyl,14,12/19,"$4,350",2,P T,T,ax,Niro Electric,,,,,
Pha,ntom,,,,,,,,,,A-1 1,12,123/102,$700,10,EV
,,,,,,,,,,,,,,,,
A-S8,", 6.7L,",12,cyl,14,12/20,"$4,350",2,P T,T,ax,Niro FE,,,,,
Pha,ntom,E,xtende,d,,,,,,,"AM-S6, 1.6L, 4cyl",50,53/48,$950,9,HEV S
A-S8,", 6.7L,",12,cyl,14,12/20,"$4,350",2,P T,T,ax,Niro Plug-in Hybrid,,,,,
,,,,,,,,,,,"AM-S6, 1.6L, 4cyl",,See pag,e 42.,,PHEV
SUB,ARU,,,,,,,,,,,,,,,
,,,,,,,,,,,Niro Touring,,,,,
,,,,,,,,,,,,,,,,
Leg,acy A,W,D,,,,,,,,"AM-S6, 1.6L, 4cyl",43,46/40,"$1,100",8,HEV S
AV-S,"8, 2.4L",",",4cyl,27,24/32,"$1,750",6,T S,S,,Soul,,,,,
AV-S,"8, 2.5L",",",4cyl,30,27/35,"$1,600",6,SS,,,"AM-S7, 1.6L, 4cyl",29,27/32,"$1,650",6,T SS
,,,,,,,,,,,,,,,,
,,,,,,,,,,,"AV, 2.0L, 4cyl",30,28/33,"$1,600",6,SS
,,,,,,,,,,,,,,,,
TES,LA,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,Soul Eco dynamics,,,,,
Mod,el S,,,,,,,,,,"AV, 2.0L, 4cyl",31,29/35,"$1,550",7,SS
A-1,,,,120,124/115,$650,10,EV,,,,,,,,
,,,,,,,,,,,,,,,,
Mod,el S,Pl,aid (19,inch,wheels),,,,,,MERCEDES-BENZ,,,,,
A-1,,,,116,119/112,$650,10,EV,,,AMG GLA35 4matic,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,"AM-8, 2.0L, 4cyl",25,22/30,"$2,450",5,PR T
,,,,,,,,,,,,,,,
Model,M,PG,Annual,,,,,,M,odel,MP,G,Annual,,
Conguration,,,Fuel,GHG,,,,,Con,guration,,,Fuel G,HG,
"(trans, eng size, cyl) C",omb C,ity/Hwy,Cost,Rating,,,Notes,(tr,"ans, e","ng size,",cyl) Comb C,ity/Hwy,Cost Ra,ting,
,,,,,,,,,,,,,,,
AMG GLA45 4matic,,,,,,,,,,,SMALL PI,CKUP T,RUCKS,2WD,
"AM-8, 2.0L, 4cyl",22,19/25,"$2,800",5,PR,T,SS,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
NISSAN,,,,,,,,CHE,VR,OLET,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rogue Sport,,,,,,,,Colo,rad,o 2W,D,,,,
"AV-S8, 2.0L, 4cyl",28,25/32,"$1,700",6,,,,"A-6,","2.5L,",4cyl,22,19/25,"$2,150",5,
,,,,,,,,"A-6,","2.8L,",4cyl,23,20/30,"$2,350",4 D,T
